ref_value,majority_label,label
http://specialcollections.le.ac.uk,academia,academia
http://speedskatingstats.com,company,other
http://splitsider.com,news,other
http://sports.yahoo.com,news,company
http://support.google.com,company,company
http://thebloxwichtelegraph.com,news,other
http://thedancingrest.com,sp_source,other
http://tools.ietf.org,company,other
http://twitter.com,company,company
http://uk.soccerway.com,company,company
http://viaf.org,company,academia
http://vimeo.com,company,company
http://vocab.getty.edu,academia,other
http://wbo.llgc.org.uk,company,nw
http://web.archive.org,company,other
http://welt-der-form.net,ne,other
http://whc.unesco.org,govt,govt
http://www.4shared.com,company,company
http://www.aada.edu,academia,academia
http://www.allmusic.com,company,company
http://www.ambafrance-tr.org,ne,govt
http://www.annualreviews.org,company,academia
http://www.arabianbusiness.com,news,company
http://www.archive.org,company,company
http://www.archlinux.org,company,company
http://www.artistdirect.com,news,company
http://www.artsjournal.com,news,company
http://www.audacityteam.org,company,company
http://www.badmintonlink.com,ne,other
http://www.bbc.co.uk,news,news
http://www.billgladstone.ca,sp_source,company
http://www.bindingdb.org,academia,other
http://www.bizjournals.com,news,company
http://www.blackfilm.com,company,company
http://www.blakeschool.org,academia,academia
http://www.blend4web.com,company,company
http://www.boxofficemojo.com,company,company
http://www.bristol.ac.uk,academia,academia
http://www.britannica.com,company,company
http://www.britishlistedbuildings.co.uk,company,company
http://www.britishmuseum.org,company,company
http://www.brooklynmuseum.org,company,company
http://www.bvbinfo.com,company,company
http://www.canada.com,news,company
http://www.catholic-hierarchy.org,company,academia
http://www.cb300.com,company,other
http://www.cdbaby.com,company,company
http://www.census.gov,govt,govt
http://www.ciaaw.org,academia,company
http://www.cineplex.com,company,company
http://www.clsp.jhu.edu,academia,academia
http://www.coolantarctica.com,sp_source,other
http://www.crawltrack.net,company,other
http://www.crunchbase.com,company,company
http://www.culturalheritage.gov.mt,company,govt
http://www.dbnl.org,company,nw
http://www.debian.org,company,company
http://www.demotix.com,nw,company
http://www.dnw.co.uk,company,nw
http://www.dubaicityguide.com,news,other
http://www.e-yearbook.com,company,company
http://www.edanhughes.com,sp_source,company
http://www.enciclopedia-aragonesa.com,ne,other
http://www.entente-ee.com,company,company
http://www.esrb.org,company,company
http://www.eurodressage.com,news,company
http://www.eurohandball.com,company,company
http://www.europarl.europa.eu,govt,govt
http://www.fifthharmonyofficial.com,company,company
http://www.filmovizija.com,company,other
http://www.filmreference.com,company,company
http://www.fivb.org,company,govt
http://www.fromages-aop.com,company,other
http://www.fundacionbancosantander.com,company,company
http://www.futhead.com,company,company
http://www.gc-cup.com,company,nw
http://www.genealogy.math.ndsu.nodak.edu,academia,academia
http://www.geni.com,company,company
http://www.genome.gov,govt,govt
http://www.geopostcodes.com,company,company
http://www.getty.edu,company,govt
http://www.gmv.com,company,company
http://www.gracesguide.co.uk,company,company
http://www.guggenheim.org,company,company
http://www.hardcoregamer.com,company,company
http://www.henry-moore.org,company,academia
http://www.hewlett.org,company,company
http://www.historicengland.org.uk,company,company
http://www.historyofparliamentonline.org,company,academia
http://www.hmdb.ca,company,company
http://www.huffingtonpost.com,news,news
http://www.icheckmovies.com,company,company
http://www.imaginenews.com,news,other
http://www.independent.co.uk,news,news
http://www.infoplease.com,company,company
http://www.instagram.com,company,company
http://www.issf-sports.org,company,company
http://www.ittf.com,company,company
http://www.itu.int,govt,govt
http://www.johnkcastle.com,sp_source,company
http://www.journals.elsevier.com,academia,academia
http://www.jrrio.com,sp_source,other
http://www.judoinside.com,news,company
http://www.jukely.com,company,company
http://www.kde.org,company,company
http://www.khronos.org,company,company
http://www.laquadrature.net,company,company
http://www.legacy.com,news,company
http://www.leparcorama.com,sp_source,other
http://www.leshommessansepaules.com,ne,other
http://www.liferay.com,company,company
http://www.livius.org,sp_source,other
http://www.lulu.com,company,company
http://www.lynnnews.co.uk,news,news
http://www.mba.ac.uk,academia,academia
http://www.metalstorm.net,news,company
http://www.metmuseum.org,company,academia
http://www.microsofttranslator.com,company,company
http://www.moma.org,company,academia
http://www.mozilla.org,company,company
http://www.mundoplus.tv,ne,company
http://www.nationalgallery.org.uk,company,academia
http://www.nationaltrustcollections.org.uk,company,company
http://www.ncbi.nlm.nih.gov,academia,academia
http://www.newyorker.com,news,news
http://www.nfl.com,company,company
http://www.nga.gov,company,govt
http://www.nme.com,news,company
http://www.nndb.com,company,other
http://www.nndc.bnl.gov,academia,govt
http://www.nytimes.com,news,news
http://www.ofcom.org.uk,company,govt
http://www.opensubtitles.org,company,company
http://www.openvas.org,company,company
http://www.oxfordmusiconline.com,academia,company
http://www.pafa.org,academia,company
http://www.parlement.com,ne,other
http://www.pastscape.org.uk,company,other
http://www.phillipscollection.org,company,company
http://www.planetehockey.com,ne,company
http://www.poetsgraves.co.uk,company,other
http://www.procyclingstats.com,company,company
http://www.profilecanada.com,company,company
http://www.progarchives.com,company,company
http://www.pulitzer.org,company,govt
http://www.rada.ac.uk,academia,academia
http://www.redmine.org,company,company
http://www.redorbit.com,news,company
http://www.reunamedia.com,ne,company
http://www.rhapsody.com,company,company
http://www.rio2016.com,company,other
http://www.royalcollection.org.uk,company,govt
http://www.salvador-dali.org,company,other
http://www.salzburg.com,ne,company
http://www.scottisharchitects.org.uk,company,company
http://www.siteducyclisme.net,ne,other
http://www.sothebys.com,company,company
http://www.speedskatingbase.eu,company,company
http://www.sports-reference.com,company,company
http://www.stoa.org,company,nw
http://www.sufyanismail.com,sp_source,sp_source
http://www.telegraph.co.uk,news,news
http://www.thecalmzone.net,company,other
http://www.thegazette.co.uk,company,company
http://www.thestar.com,news,news
http://www.thetalentmanager.co.uk,company,company
http://www.thetelegraphandargus.co.uk,news,company
http://www.thnk.org,company,nw
http://www.transsiberianexpress.net,company,company
http://www.unece.org,govt,govt
http://www.unesco.org,govt,govt
http://www.valpo.edu,academia,academia
http://www.vanitatis.elconfidencial.com,ne,company
http://www.viaf.org,company,academia
http://www.virtualbox.org,company,other
http://www.washingtonpost.com,news,news
http://www.webcitation.org,company,other
http://www.who.int,govt,govt
http://www.wireshark.org,company,company
http://www.xkcd.com,company,company
http://www.yenihayatgazetesi.com,nw,company
http://www.yesasia.com,company,company
http://www12.statcan.ca,govt,govt
http://www2.census.gov,govt,govt
http://yba.llgc.org.uk,company,nw
http://yum.baseurl.org,company,other
http://zenekucko.ucoz.com,ne,nw
