ref_value,majority_label,label
http://web.archive.org/web/20160303181909/https://www.riigiteataja.ee/akt/12914350,ne,organisation
http://welt-der-form.net/Max_Bill/bill-1953-unendliche_schleife-1.html,ne,organisation
http://wevegotyoucovered.buzznet.com/user/journal/17251682/buzznet-exclusive-keanes-tom-chaplin/,organisation,organisation
http://whc.unesco.org/en/list/1025,organisation,organisation
http://whc.unesco.org/en/list/1215,organisation,organisation
http://whc.unesco.org/en/list/1229,organisation,organisation
http://whc.unesco.org/en/list/124,organisation,organisation
http://whc.unesco.org/en/list/232,organisation,organisation
http://whc.unesco.org/en/list/260,organisation,organisation
http://whc.unesco.org/en/list/274,organisation,organisation
http://whc.unesco.org/en/list/403,organisation,organisation
http://whc.unesco.org/en/list/984,organisation,organisation
http://www-history.mcs.st-andrews.ac.uk/Biographies/Bernstein_Felix.html,individual,individual
http://www.4shared.com/mp3/5BCF9c4T/maynard_ferguson_don_t_stop_till_you_get_enough.html,nw,individual
http://www.allmusic.com/album/biorytmy-mw0001685300,organisation,individual
http://www.allmusic.com/artist/shadowfax-mn0000155608,individual,individual
http://www.ambafrance-tr.org/Ambassadeur-de-France-en-Turquie-M-Charles-FRIES,organisation,individual
http://www.annualreviews.org/doi/abs/10.1146/annurev.ns.07.120157.002203,individual,organisation
http://www.archive.org/stream/prosopographiaa00kircgoog#page/n19/mode/2up,ne,organisation
http://www.archive.org/stream/prosopographiaa00kircgoog#page/n267/mode/2up,ne,organisation
http://www.archive.org/stream/prosopographiaa00kircgoog#page/n291/mode/2up,ne,individual
http://www.archive.org/stream/prosopographiaa00kircgoog#page/n315/mode/2up,ne,individual
http://www.archive.org/stream/prosopographiaa00kircgoog#page/n49/mode/2up,ne,organisation
http://www.archive.org/stream/rivistaitalianad27sociuoft#page/252/mode/2up,ne,organisation
http://www.artic.edu/aic/collections/artwork/103391,organisation,organisation
http://www.artic.edu/aic/collections/artwork/111060,organisation,organisation
http://www.artic.edu/aic/collections/artwork/223736,organisation,organisation
http://www.artic.edu/aic/collections/artwork/34181,organisation,organisation
http://www.artic.edu/aic/collections/artwork/60260,organisation,organisation
http://www.artic.edu/aic/collections/artwork/61103,organisation,organisation
http://www.artic.edu/aic/collections/artwork/86286,organisation,organisation
"http://www.artistdirect.com/nad/store/artist/album/0,,10128655,00.html",organisation,organisation
http://www.artsbma.org/pieces/between-the-lines/,organisation,organisation
http://www.artsbma.org/pieces/daura-house-at-dusk/,organisation,organisation
http://www.artsbma.org/pieces/tobias-and-the-angel-curing-tobit-of-blindness/,organisation,organisation
http://www.artsjournal.com/jazzbeyondjazz/2007/07/howard_mandel.html,individual,individual
http://www.audacityteam.org/audacity-2-1-2-released/,organisation,organisation
http://www.badmintonlink.com/Player-Info/105/Joachim_Persson,organisation,individual
http://www.badzine.net/features/profile-2/917/,individual,individual
http://www.bbc.co.uk/arts/yourpaintings/artists/william-armfield-smith,organisation,individual
http://www.bbc.co.uk/news/36951328,individual,organisation
http://www.bbc.co.uk/news/world-europe-34684973,organisation,organisation
http://www.billgladstone.ca/?p=3730/,individual,organisation
http://www.bizjournals.com/memphis/stories/2005/09/05/daily7.html,organisation,organisation
http://www.blackfilm.com/20081218/features/aafcanews.shtml,organisation,organisation
http://www.boxofficemojo.com/movies/?id=2012.htm,organisation,organisation
http://www.boxofficemojo.com/movies/?id=daytheearthstoodstill08.htm,collective,organisation
http://www.boxofficemojo.com/movies/?id=jaws3d.htm,organisation,organisation
http://www.boxofficemojo.com/movies/?id=junglebook2015.htm,organisation,organisation
http://www.boxofficemojo.com/movies/?id=planetoftheapes.htm,collective,organisation
http://www.boxofficemojo.com/movies/?page=intl&id=marvel14b.htm,organisation,organisation
http://www.bristol.ac.uk/efm/people/kenneth-g-binmore/,organisation,individual
http://www.britannica.com/EBchecked/topic/178340/Organisation-for-Economic-Co-operation-and-Development-OECD,organisation,organisation
http://www.britannica.com/EBchecked/topic/502814/Charles-Lennox-3rd-duke-of-Richmond,organisation,organisation
http://www.britannica.com/biography/Giulio-Aleni,organisation,individual
http://www.britishlistedbuildings.co.uk/wa-15461-the-cors-y-gedol-hotel-high-street-ne-sid#.V5ISWPkrKUk,organisation,organisation
http://www.britishlistedbuildings.co.uk/wa-2043-church-of-st-peter-mathern,organisation,organisation
http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?objectId=3062047&partId=1,organisation,organisation
http://www.britishmuseum.org/research/collection_online/collection_object_details.aspx?people=127877&object=22909&ILINK,organisation,organisation
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=110282,organisation,individual
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=117784,organisation,organisation
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=122895,organisation,organisation
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=130225,organisation,organisation
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=130759,organisation,organisation
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=133332,individual,organisation
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=151237,organisation,organisation
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=181037,organisation,organisation
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=24559,organisation,organisation
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=42770,organisation,individual
http://www.britishmuseum.org/research/search_the_collection_database/term_details.aspx?bioId=94034,organisation,organisation
http://www.brooklynmuseum.org/opencollection/objects/4428/The_Vision_of_Saint_Joseph_Vision_de_Saint_Joseph,organisation,organisation
http://www.brooklynmuseum.org/opencollection/objects/4512/Jesus_Goes_Up_Alone_onto_a_Mountain_to_Pray_J%C3%A9sus_monte_seul_sur_une_montagne_pour_prier,organisation,organisation
http://www.brooklynmuseum.org/opencollection/objects/678/St._John_of_God,organisation,organisation
http://www.businessinsider.com/theranos-ceo-elizabeth-holmes-net-worth-now-0-according-to-forbes-2016-6,individual,individual
http://www.bvbinfo.com/player.asp?ID=15097,organisation,organisation
http://www.catholic-hierarchy.org/bishop/bburkee.html,organisation,organisation
http://www.catholic-hierarchy.org/diocese/dgati.html,organisation,organisation
http://www.catholic-hierarchy.org/diocese/dhali.html,organisation,organisation
http://www.cb300.com/mushers.aspx,individual,organisation
http://www.cb300.com/pastrace2011.aspx,organisation,organisation
http://www.cb300.com/raceinfo.aspx,organisation,organisation
http://www.cdbaby.com/cd/pumpkinbuzzard5,organisation,individual
http://www.cdc.gov/niosh-rtecs/AB1D5F88.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/AF12B128.html#modalIdString_CDCTable_4,organisation,organisation
http://www.cdc.gov/niosh-rtecs/AL757E20.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/AS100590.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/BA4D7038.html#modalIdString_CDCTable_6,organisation,organisation
http://www.cdc.gov/niosh-rtecs/BD124F80.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/BP456D70.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CC3D6AA8.html#modalIdString_CDCTable_1,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CC3D6AA8.html#modalIdString_CDCTable_3,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CG62CCF8.html#modalIdString_CDCTable_0,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CG802C8.html#modalIdString_CDCTable_3,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CQ8583B0.html#modalIdString_CDCTable_2,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CQ92DDA8.html#modalIdString_CDCTable_1,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CY155CC0.html#modalIdString_CDCTable_4,organisation,organisation
http://www.cdc.gov/niosh-rtecs/DC802C8.html#modalIdString_CDCTable_2,organisation,organisation
http://www.cdc.gov/niosh-rtecs/DC802C8.html#modalIdString_CDCTable_5,organisation,organisation
http://www.cdc.gov/niosh-rtecs/DC92DDA8.html#modalIdString_CDCTable_4,organisation,organisation
http://www.cdc.gov/niosh-rtecs/DD62CCF8.html#modalIdString_CDCTable_3,organisation,organisation
http://www.cdc.gov/niosh-rtecs/IO200B20.html#modalIdString_CDCTable_6,organisation,organisation
http://www.cdc.gov/niosh-rtecs/KI7D80E8.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/OD8D8678.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/UC7026F0.html#modalIdString_CDCTable_4,organisation,organisation
http://www.cdc.gov/niosh-rtecs/XY557300.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750002.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750007.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750009.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750010.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750011.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750012.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750013.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750014.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750015.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750017.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750018.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750020.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750021.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750023.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750024.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750025.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750026.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750027.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750028.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750031.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750032.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750038.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750039.html,organisation,organisation
http://www.cdc.gov/niosh/idlh/62533.html,organisation,organisation
http://www.cdc.gov/niosh/idlh/7440360.html,organisation,organisation
http://www.cdc.gov/niosh/ipcsneng/neng0016.html,organisation,organisation
http://www.cdc.gov/niosh/ipcsneng/neng0087.html,organisation,organisation
http://www.cdc.gov/niosh/ipcsneng/neng0095.html,organisation,organisation
http://www.cdc.gov/niosh/ipcsneng/neng0209.html,organisation,organisation
http://www.cdc.gov/niosh/ipcsneng/neng0218.html,organisation,organisation
http://www.cdc.gov/niosh/ipcsneng/neng0971.html,organisation,organisation
http://www.cdc.gov/niosh/ipcsneng/neng1480.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0008.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0019.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0022.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0025.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0032.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0034.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0035.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0055.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0066.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0071.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0072.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0102.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0107.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0117.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0118.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0125.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0126.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0131.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0137.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0139.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0141.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0142.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0148.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0149.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0154.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0162.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0166.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0176.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0177.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0178.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0180.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0181.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0184.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0188.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0192.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0196.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0199.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0208.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0211.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0212.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0220.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0229.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0231.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0240.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0264.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0268.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0269.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0271.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0275.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0290.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0293.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0297.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0313.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0320.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0325.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0333.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0347.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0352.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0353.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0354.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0363.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0369.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0371.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0384.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0386.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0388.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0390.html,organisation,organisation
