user,kappa,agree_count,kappa_bin
23228736,0.6170212765957447,16,0.6–0.8
37636971,0.13924050632911378,13,0–0.2
41110198,0.5666666666666667,11,0.4–0.6
22204662,0.22807017543859642,18,0.2–0.4
38990852,-0.09523809523809534,17,<0
38405796,-0.1200000000000001,17,<0
37454844,0.696,17,0.6–0.8
40714779,0.0,11,<0
32316049,0.25,16,0.2–0.4
41569922,0.5555555555555556,18,0.4–0.6
42403286,0.7105263157894737,10,0.6–0.8
42409065,,15,
38827747,0.6226415094339622,18,0.6–0.8
36019136,0.6721311475409836,18,0.6–0.8
36374994,-0.05882352941176472,14,<0
29661345,0.0,15,<0
40637418,0.125,13,0–0.2
40031413,0.23728813559322026,13,0.2–0.4
39813193,0.2272727272727273,12,0.2–0.4
36930849,0.03571428571428559,12,0–0.2
19543823,0.1428571428571429,12,0–0.2
37637336,0.0,17,<0
42673816,0.4571428571428572,17,0.4–0.6
39119481,0.08163265306122447,13,0–0.2
42534327,0.4651162790697674,21,0.4–0.6
26500151,-0.10000000000000009,8,<0
31839043,0.0,12,<0
40165051,0.20398009950248763,12,0.2–0.4
35068908,0.09090909090909094,19,0–0.2
33030870,0.0,16,<0
38012668,0.05405405405405406,13,0–0.2
40389517,0.09090909090909094,15,0–0.2
22676073,0.0,22,<0
32417589,0.10243902439024388,15,0–0.2
42405621,-0.11111111111111116,12,<0
41580788,0.1617647058823528,13,0–0.2
29341178,-0.098901098901099,15,<0
35725731,0.6153846153846154,9,0.6–0.8
30334833,0.297872340425532,8,0.2–0.4
35792870,0.0,11,<0
41862402,-0.040000000000000036,11,<0
35564148,0.0,19,<0
42436409,1.0,24,0.8–1.0
37190188,-0.10000000000000009,7,<0
39413146,-0.07692307692307687,11,<0
41406112,0.11111111111111116,8,0–0.2
39116185,-0.11627906976744184,8,<0
38003391,0.07608695652173914,12,0–0.2
40756808,0.0,14,<0
30487713,0.3529411764705883,19,0.2–0.4
42659082,0.032258064516129115,14,0–0.2
42267249,0.3214285714285714,15,0.2–0.4
35633674,-0.07547169811320753,16,<0
20785571,,22,
39550222,0.27419354838709675,13,0.2–0.4
36925892,0.2857142857142857,13,0.2–0.4
32173405,0.0,15,<0
39508439,0.0,14,<0
42134452,0.0,11,<0
35025879,0.0,10,<0
39740707,0.0,10,<0
34360123,0.4285714285714286,14,0.4–0.6
39204918,0.42307692307692313,13,0.4–0.6
34304768,0.0,10,<0
39098712,0.5446428571428571,14,0.4–0.6
35156530,0.30000000000000004,10,0.2–0.4
38273134,0.6666666666666667,14,0.6–0.8
37504945,0.0,14,<0
36401048,0.6382978723404256,16,0.6–0.8
7690577,0.26923076923076916,15,0.2–0.4
40953763,0.6086956521739131,16,0.6–0.8
17331385,0.6129032258064516,16,0.6–0.8
38194580,0.6363636363636364,15,0.6–0.8
30055681,0.2857142857142857,12,0.2–0.4
38123314,1.0,14,0.8–1.0
42218140,-0.10975609756097571,6,<0
41276457,0.4444444444444444,13,0.4–0.6
38170070,0.11764705882352944,11,0–0.2
31598591,-0.05660377358490565,10,<0
41844780,-0.09090909090909105,14,<0
42745470,0.008695652173912993,13,0–0.2
38524584,0.19753086419753096,8,0–0.2
41433005,0.4838709677419355,12,0.4–0.6
42017824,0.09090909090909094,11,0–0.2
41563050,0.36250000000000004,14,0.2–0.4
39759039,0.14893617021276595,11,0–0.2
6355877,0.33333333333333337,10,0.2–0.4
30610730,-0.11940298507462677,10,<0
41856474,0.7272727272727273,13,0.6–0.8
33950445,0.26315789473684215,10,0.2–0.4
41015812,0.4893617021276596,13,0.4–0.6
42414846,0.38095238095238104,10,0.2–0.4
23188187,-0.06521739130434812,7,<0
40582709,-0.0674157303370786,14,<0
39039918,0.41666666666666663,11,0.4–0.6
39114609,0.05882352941176472,8,0–0.2
34118863,0.2205128205128204,11,0.2–0.4
31681358,0.0,13,<0
38700241,0.2500000000000001,11,0.2–0.4
30406175,0.11688311688311681,13,0–0.2
32833920,0.5151515151515151,12,0.4–0.6
31269093,0.0,8,<0
32049067,0.20560747663551415,12,0.2–0.4
40678288,0.6382978723404256,16,0.6–0.8
19814613,,16,
29545498,0.17741935483870963,14,0–0.2
41166195,0.64,17,0.6–0.8
31840799,-0.0625,15,<0
41437076,0.34545454545454546,14,0.2–0.4
34351472,-0.07547169811320753,16,<0
39397009,0.0,16,<0
22245763,0.0,13,<0
39792203,0.696,17,0.6–0.8
35183483,0.0,13,<0
33675441,0.0,12,<0
40705881,0.07216494845360844,9,0–0.2
36804219,0.641025641025641,13,0.6–0.8
41223918,0.0,14,<0
38924796,-0.032258064516129004,14,<0
40839765,0.0,10,<0
42744739,0.0,15,<0
32692232,0.6333333333333333,10,0.6–0.8
32568930,0.6341463414634146,14,0.6–0.8
37665981,0.30000000000000004,12,0.2–0.4
28012625,0.3183856502242153,11,0.2–0.4
35607359,,16,
37559906,-0.034482758620689724,13,<0
40722460,0.4482758620689655,14,0.4–0.6
35537815,-0.11111111111111116,13,<0
34056932,0.3076923076923078,12,0.2–0.4
36182687,0.7692307692307692,17,0.6–0.8
39977440,-0.0625,15,<0
37927031,,7,
25879918,0.3647058823529412,15,0.2–0.4
36725706,0.6341463414634146,14,0.6–0.8
37780823,1.0,15,0.8–1.0
34779866,0.4347826086956521,11,0.4–0.6
19045009,0.15625,6,0–0.2
33117353,0.625,11,0.6–0.8
40984085,1.0,12,0.8–1.0
29006697,0.28205128205128205,12,0.2–0.4
20814552,-0.12903225806451601,9,<0
30128662,0.0,9,<0
40877846,0.10000000000000009,6,0–0.2
40482842,0.10344827586206895,9,0–0.2
40338958,-0.16666666666666674,9,<0
41249769,0.28,9,0.2–0.4
35473106,0.2894736842105263,12,0.2–0.4
6680559,0.1428571428571429,8,0–0.2
33675511,0.3275862068965517,10,0.2–0.4
31650069,-0.02127659574468077,10,<0
31651896,-0.018181818181818077,9,<0
36257971,0.21568627450980382,12,0.2–0.4
40880086,0.23880597014925375,8,0.2–0.4
36069039,0.1914893617021276,9,0–0.2
32469597,0.35779816513761464,9,0.2–0.4
31725635,0.631578947368421,13,0.6–0.8
34394876,0.38888888888888884,8,0.2–0.4
41808153,0.23076923076923084,9,0.2–0.4
41189648,0.44444444444444453,12,0.4–0.6
38131710,0.0,13,<0
36606873,0.39534883720930225,9,0.2–0.4
38841623,0.024096385542168752,9,0–0.2
39294026,0.32835820895522394,12,0.2–0.4
37842840,0.3287671232876712,14,0.2–0.4
39083884,0.14953271028037374,6,0–0.2
40676540,0.0,5,<0
40055459,0.08333333333333337,10,0–0.2
39616370,0.0625,8,0–0.2
17902789,0.12328767123287676,8,0–0.2
39943060,0.0,11,<0
42226985,0.33333333333333337,9,0.2–0.4
40457860,0.2592592592592593,11,0.2–0.4
40949381,0.26530612244897966,12,0.2–0.4
41510361,0.6521739130434783,10,0.6–0.8
35071284,0.49606299212598426,12,0.4–0.6
38794098,0.3770491803278688,13,0.2–0.4
36268643,0.2222222222222222,9,0.2–0.4
37799090,0.43661971830985913,16,0.4–0.6
42405769,0.23076923076923073,13,0.2–0.4
40883816,0.09090909090909094,11,0–0.2
41193378,0.29999999999999993,11,0.2–0.4
35371189,0.5068493150684932,9,0.4–0.6
42274879,-0.04347826086956519,10,<0
35783314,0.41666666666666674,11,0.4–0.6
32490923,0.2359550561797753,9,0.2–0.4
35941984,0.4137931034482758,11,0.4–0.6
42372714,0.36363636363636365,9,0.2–0.4
28759576,0.2727272727272727,11,0.2–0.4
35154350,0.276595744680851,13,0.2–0.4
41805069,0.2666666666666666,9,0.2–0.4
34630521,0.26315789473684215,17,0.2–0.4
38588940,0.25,9,0.2–0.4
38713068,0.6585365853658536,12,0.6–0.8
37930752,0.23809523809523814,12,0.2–0.4
33110531,-0.11111111111111116,11,<0
38436821,0.23636363636363633,8,0.2–0.4
38372670,0.625,10,0.6–0.8
42360803,0.8311688311688312,12,0.8–1.0
32073845,0.31034482758620685,11,0.2–0.4
34010900,0.2134831460674157,9,0.2–0.4
41040634,0.3656716417910447,12,0.2–0.4
41760358,0.5159235668789809,15,0.4–0.6
39845813,0.27419354838709675,13,0.2–0.4
11521789,0.32624113475177297,14,0.2–0.4
32641084,0.0,7,<0
31171383,0.0,5,<0
28767790,0.26470588235294124,10,0.2–0.4
38444257,0.0,7,<0
35228162,0.0,12,<0
21968807,0.0,7,<0
41630623,,10,
32708888,-0.03896103896103886,16,<0
30286087,0.0,11,<0
41675483,0.33333333333333337,11,0.2–0.4
21406883,0.6136363636363635,15,0.6–0.8
36675302,0.19402985074626866,12,0–0.2
42033178,0.1964285714285714,12,0–0.2
42310033,0.605263157894737,13,0.6–0.8
19904240,-0.10000000000000009,9,<0
33401262,0.7710843373493976,18,0.6–0.8
36433360,0.6206896551724137,10,0.6–0.8
38109191,0.246376811594203,9,0.2–0.4
40998466,0.28205128205128194,8,0.2–0.4
38477855,0.2028985507246377,6,0.2–0.4
41461381,0.26436781609195403,12,0.2–0.4
42299133,0.03846153846153855,10,0–0.2
29723589,0.2277227722772276,7,0.2–0.4
40667959,0.33333333333333337,9,0.2–0.4
37660122,0.18518518518518523,12,0–0.2
41125510,0.0,10,<0
37870515,0.0,9,<0
6337184,0.15492957746478875,11,0–0.2
37058215,0.33333333333333337,10,0.2–0.4
26854674,0.0,8,<0
6352345,0.19999999999999996,13,0–0.2
34151918,-0.0862068965517242,15,<0
18277968,0.02205882352941191,12,0–0.2
40498458,0.2941176470588235,10,0.2–0.4
25759580,0.18518518518518523,14,0–0.2
35033419,0.25698324022346364,12,0.2–0.4
42241450,0.20833333333333337,13,0.2–0.4
25828808,0.33333333333333337,11,0.2–0.4
40596335,0.13793103448275867,10,0–0.2
37163580,-0.0862068965517242,11,<0
32096133,0.2500000000000001,10,0.2–0.4
32963386,0.1325301204819277,7,0–0.2
38111111,0.6153846153846154,4,0.6–0.8
42355563,1.0,5,0.8–1.0
33495146,0.0,3,<0
42023252,0.0,2,<0
37424485,0.4666666666666667,5,0.4–0.6
6572540,0.0,3,<0
20764083,,5,
39113312,0.6,7,0.4–0.6
31871152,,4,
30458445,0.05263157894736836,3,0–0.2
41047954,0.0,6,<0
32420346,0.11111111111111116,2,0–0.2
1883056,0.1428571428571429,5,0–0.2
33263403,0.0,3,<0
