user,kappa,agree_count,kappa_bin
39792203,0.3801652892561983,20,0.2–0.4
35183483,0.3096234309623431,19,0.2–0.4
33675441,0.07024793388429751,15,0–0.2
40705881,0.054726368159204064,11,0–0.2
36804219,0.3866171003717471,19,0.2–0.4
41223918,0.0786948176583494,14,0–0.2
38924796,0.4981412639405204,21,0.4–0.6
40839765,0.2808219178082191,16,0.2–0.4
42744739,-0.029023746701847042,17,<0
32692232,-0.05828220858895694,7,<0
32568930,0.08602150537634412,13,0–0.2
37665981,0.11149825783972123,13,0–0.2
28012625,0.40199335548172754,18,0.4–0.6
35607359,0.20673076923076927,19,0.2–0.4
37559906,0.14660831509846828,17,0–0.2
40722460,0.2822966507177034,20,0.2–0.4
35537815,-0.10236220472440949,16,<0
34056932,0.10358565737051795,15,0–0.2
36182687,0.21052631578947378,17,0.2–0.4
39977440,0.045454545454545525,16,0–0.2
37927031,-0.21739130434782616,6,<0
25879918,-0.0625,13,<0
36725706,-0.025641025641025772,14,<0
37780823,0.2024539877300614,17,0.2–0.4
34779866,0.1822827938671211,14,0–0.2
19045009,0.125,8,0–0.2
33117353,0.2735849056603774,15,0.2–0.4
40984085,0.221556886227545,17,0.2–0.4
29006697,-0.08247422680412386,9,<0
20814552,0.02386117136659438,15,0–0.2
30128662,0.09090909090909094,15,0–0.2
40877846,-0.045958795562599075,8,<0
40482842,0.16512059369202237,15,0–0.2
40338958,0.25773195876288646,18,0.2–0.4
41249769,0.31338028169014076,17,0.2–0.4
35473106,0.00917431192660556,12,0–0.2
6680559,0.0,9,<0
33675511,0.10052910052910047,13,0–0.2
31650069,0.039408866995073843,17,0–0.2
31651896,0.18604651162790697,16,0–0.2
36257971,0.03743315508021383,12,0–0.2
40880086,-0.06969205834683945,8,<0
36069039,-0.05769230769230771,8,<0
32469597,0.16018662519440108,12,0–0.2
31725635,-0.13082039911308185,13,<0
34394876,0.11275415896487972,14,0–0.2
41808153,0.021113243761996192,13,0–0.2
41189648,0.07597535934291588,15,0–0.2
38131710,-0.09375,16,<0
36606873,-0.01243339253996445,11,<0
38841623,0.08163265306122458,12,0–0.2
39294026,0.06976744186046513,14,0–0.2
37842840,0.27083333333333326,16,0.2–0.4
39083884,-0.09422492401215798,6,<0
40676540,0.1536050156739811,12,0–0.2
40055459,0.008695652173912882,11,0–0.2
39616370,0.21311475409836056,14,0.2–0.4
17902789,0.1833030852994556,15,0–0.2
39943060,-0.0044642857142858094,15,<0
42226985,0.21052631578947367,15,0.2–0.4
40457860,0.09090909090909094,15,0–0.2
40949381,0.08536585365853655,15,0–0.2
41510361,-0.011235955056179803,12,<0
35071284,-0.23913043478260865,11,<0
38794098,0.3382352941176471,18,0.2–0.4
36268643,-0.18577075098814233,10,<0
37799090,0.13978494623655924,14,0–0.2
42405769,-0.15979381443298957,15,<0
40883816,-0.15384615384615374,11,<0
41193378,-0.005291005291005346,11,<0
35371189,0.1986644407345577,14,0–0.2
42274879,0.0033222591362126463,10,0–0.2
35783314,0.11926605504587162,14,0–0.2
32490923,-0.0948905109489051,10,<0
35941984,-0.09090909090909127,10,<0
42372714,0.16923076923076918,12,0–0.2
28759576,0.10447761194029859,12,0–0.2
35154350,0.15492957746478875,14,0–0.2
41805069,-0.030741410488245968,11,<0
34630521,0.12195121951219501,18,0–0.2
38588940,0.024767801857585092,9,0–0.2
38713068,0.04850746268656714,13,0–0.2
37930752,0.18918918918918926,14,0–0.2
33110531,0.026717557251908497,13,0–0.2
38436821,-0.3382899628252789,6,<0
38372670,-0.010101010101010166,10,<0
42360803,-0.08365019011406827,11,<0
32073845,-0.33204633204633205,7,<0
34010900,0.13373860182370823,11,0–0.2
41040634,0.16666666666666663,13,0–0.2
41760358,0.456342668863262,19,0.4–0.6
39845813,0.10447761194029848,14,0–0.2
11521789,0.09456740442655931,15,0–0.2
32641084,-0.047794117647058876,11,<0
31171383,-0.06623586429725359,8,<0
28767790,0.19354838709677424,15,0–0.2
38444257,0.10839160839160833,13,0–0.2
35228162,0.13669064748201443,14,0–0.2
21968807,-0.1690544412607451,7,<0
41630623,-0.023255813953488413,13,<0
32708888,0.20529801324503305,18,0.2–0.4
30286087,0.1593695271453589,14,0–0.2
41675483,0.22580645161290325,14,0.2–0.4
21406883,0.3275862068965517,17,0.2–0.4
36675302,0.11242603550295849,15,0–0.2
42033178,0.471624266144814,21,0.4–0.6
42310033,0.15094339622641495,15,0–0.2
19904240,0.2647058823529411,15,0.2–0.4
33401262,0.12359550561797772,17,0–0.2
36433360,0.13385826771653542,9,0–0.2
38109191,0.2682926829268293,11,0.2–0.4
40998466,-0.08247422680412386,9,<0
38477855,-0.06666666666666665,8,<0
41461381,0.07042253521126762,13,0–0.2
42299133,0.23240938166311298,18,0.2–0.4
29723589,0.1917591125198097,13,0–0.2
40667959,0.05380333951762528,13,0–0.2
37660122,0.3867924528301887,17,0.2–0.4
41125510,0.3067226890756303,19,0.2–0.4
37870515,0.0836012861736335,11,0–0.2
6337184,0.10596026490066224,12,0–0.2
37058215,0.22580645161290314,14,0.2–0.4
26854674,-0.08552631578947367,8,<0
6352345,0.15000000000000002,13,0–0.2
34151918,-0.05590062111801242,13,<0
18277968,0.3258426966292134,18,0.2–0.4
40498458,0.11111111111111116,14,0–0.2
25759580,0.059233449477352096,12,0–0.2
35033419,0.2979719188767551,15,0.2–0.4
42241450,0.16666666666666674,14,0–0.2
25828808,0.11602209944751374,12,0–0.2
40596335,0.1712707182320441,15,0–0.2
37163580,0.2953020134228188,16,0.2–0.4
32096133,0.08163265306122447,9,0–0.2
32963386,0.03083700440528614,8,0–0.2
38111111,0.2857142857142858,5,0.2–0.4
42355563,-0.33333333333333326,4,<0
33495146,0.4117647058823529,6,0.4–0.6
42023252,-0.2727272727272725,3,<0
37424485,0.31506849315068486,5,0.2–0.4
6572540,-0.05263157894736836,4,<0
20764083,-0.19999999999999996,4,<0
39113312,0.5833333333333333,8,0.4–0.6
31871152,0.2857142857142857,7,0.2–0.4
30458445,0.07407407407407418,5,0–0.2
41047954,0.4117647058823529,7,0.4–0.6
32420346,-0.2857142857142858,1,<0
1883056,0.180327868852459,5,0–0.2
33263403,-0.15384615384615397,4,<0
