user,kappa,agree_count,kappa_bin
37636971,0.0957446808510638,12,0–0.2
41110198,0.5666666666666667,11,0.4–0.6
22204662,0.49230769230769234,19,0.4–0.6
38990852,0.19580419580419584,18,0–0.2
38405796,0.14285714285714302,18,0–0.2
37454844,0.5869565217391304,16,0.4–0.6
40714779,0.0,11,<0
32316049,0.25,16,0.2–0.4
41569922,0.5555555555555556,18,0.4–0.6
42403286,0.2666666666666666,9,0.2–0.4
42409065,,15,
38827747,0.35483870967741926,17,0.2–0.4
36019136,0.6721311475409836,18,0.6–0.8
36374994,0.12195121951219512,14,0–0.2
29661345,0.55,16,0.4–0.6
40637418,0.05882352941176472,12,0–0.2
40031413,0.015625,11,0–0.2
39813193,0.19047619047619047,11,0–0.2
36930849,0.1089108910891089,13,0–0.2
19543823,0.21052631578947378,13,0.2–0.4
37637336,-0.05882352941176472,16,<0
42673816,0.33720930232558133,16,0.2–0.4
39119481,0.027027027027027084,12,0–0.2
42534327,0.45238095238095233,20,0.4–0.6
26500151,-0.10000000000000009,8,<0
31839043,0.21739130434782616,13,0.2–0.4
40165051,0.15094339622641517,11,0–0.2
35068908,0.3023255813953488,19,0.2–0.4
33030870,0.368421052631579,17,0.2–0.4
38012668,0.18918918918918926,14,0–0.2
40389517,0.1578947368421053,16,0–0.2
22676073,0.0,22,<0
32417589,0.008620689655172487,13,0–0.2
42405621,0.09677419354838712,13,0–0.2
41580788,0.1617647058823528,13,0–0.2
29341178,-0.11111111111111094,14,<0
35725731,-0.11111111111111116,8,<0
30334833,0.297872340425532,8,0.2–0.4
35792870,-0.1142857142857141,10,<0
41862402,-0.054054054054053946,10,<0
35564148,0.0,19,<0
42436409,1.0,24,0.8–1.0
37190188,-0.1702127659574466,6,<0
39413146,-0.07692307692307687,11,<0
41406112,0.4657534246575342,10,0.4–0.6
39116185,0.17460317460317454,9,0–0.2
38003391,0.009708737864077666,11,0–0.2
40756808,0.641025641025641,13,0.6–0.8
30487713,0.26050420168067223,18,0.2–0.4
42659082,0.13043478260869568,14,0–0.2
42267249,0.25196850393700787,14,0.2–0.4
35633674,-0.05555555555555558,17,<0
20785571,,22,
39550222,0.3382352941176471,13,0.2–0.4
36925892,0.2857142857142857,13,0.2–0.4
32173405,0.0,15,<0
39508439,-0.09090909090909083,13,<0
42134452,-0.1200000000000001,10,<0
35025879,0.21568627450980393,11,0.2–0.4
39740707,0.2909090909090909,10,0.2–0.4
34360123,0.4285714285714286,14,0.4–0.6
39204918,0.42307692307692313,13,0.4–0.6
34304768,0.0,10,<0
39098712,0.5446428571428571,14,0.4–0.6
35156530,0.30000000000000004,10,0.2–0.4
38273134,0.6730769230769231,15,0.6–0.8
37504945,0.0,14,<0
36401048,0.64,17,0.6–0.8
7690577,0.2727272727272727,16,0.2–0.4
40953763,0.6086956521739131,16,0.6–0.8
17331385,0.32499999999999984,15,0.2–0.4
38194580,0.6363636363636364,15,0.6–0.8
30055681,-0.15384615384615374,11,<0
38123314,1.0,14,0.8–1.0
42218140,-0.10975609756097571,6,<0
41276457,-0.04651162790697683,12,<0
38170070,0.11764705882352944,11,0–0.2
31598591,-0.05660377358490565,10,<0
41844780,-0.03846153846153855,15,<0
42745470,0.008695652173912993,13,0–0.2
38524584,0.18918918918918926,7,0–0.2
41433005,0.33884297520661155,11,0.2–0.4
42017824,-0.19999999999999996,10,<0
41563050,0.36250000000000004,14,0.2–0.4
39759039,0.14893617021276595,11,0–0.2
6355877,0.2222222222222222,9,0.2–0.4
30610730,-0.11940298507462677,10,<0
41856474,0.5754716981132075,12,0.4–0.6
33950445,0.26315789473684215,10,0.2–0.4
41015812,0.4893617021276596,13,0.4–0.6
42414846,0.38095238095238104,10,0.2–0.4
23188187,0.1250000000000001,8,0–0.2
40582709,-0.0674157303370786,14,<0
39039918,0.09677419354838712,10,0–0.2
39114609,0.11111111111111116,8,0–0.2
34118863,0.3383084577114429,12,0.2–0.4
31681358,0.3142857142857143,13,0.2–0.4
38700241,0.16666666666666663,10,0–0.2
30406175,0.05555555555555569,12,0–0.2
32833920,0.5151515151515151,12,0.4–0.6
31269093,0.6153846153846154,9,0.6–0.8
32049067,0.2796610169491526,12,0.2–0.4
40678288,0.6382978723404256,16,0.6–0.8
19814613,,16,
29545498,0.11688311688311681,13,0–0.2
41166195,0.64,17,0.6–0.8
31840799,-0.0625,15,<0
41437076,0.2622950819672132,13,0.2–0.4
34351472,-0.07547169811320753,16,<0
39397009,0.0,15,<0
22245763,-0.04651162790697683,13,<0
39792203,0.4160583941605839,16,0.4–0.6
35183483,0.0,13,<0
33675441,0.1964285714285714,12,0–0.2
40705881,0.008849557522123908,9,0–0.2
36804219,0.641025641025641,13,0.6–0.8
41223918,0.0,14,<0
38924796,-0.032258064516129004,14,<0
40839765,0.0,10,<0
42744739,,16,
32692232,0.6333333333333333,10,0.6–0.8
32568930,0.0,13,<0
37665981,0.23618090452261298,11,0.2–0.4
28012625,0.2366071428571428,10,0.2–0.4
35607359,,15,
37559906,-0.034482758620689724,13,<0
40722460,0.4482758620689655,14,0.4–0.6
35537815,-0.09090909090909105,14,<0
34056932,-0.09090909090909105,11,<0
36182687,0.4545454545454546,16,0.4–0.6
39977440,-0.0625,15,<0
37927031,0.0,6,<0
25879918,0.4545454545454546,15,0.4–0.6
36725706,0.4576271186440678,14,0.4–0.6
37780823,0.6428571428571428,14,0.6–0.8
34779866,0.3114754098360657,11,0.2–0.4
19045009,0.04761904761904767,6,0–0.2
33117353,0.40909090909090906,11,0.4–0.6
40984085,0.6285714285714286,12,0.6–0.8
29006697,0.28205128205128205,12,0.2–0.4
20814552,0.2432432432432433,10,0.2–0.4
30128662,0.0,8,<0
40877846,0.2666666666666667,6,0.2–0.4
40482842,0.10344827586206895,9,0–0.2
40338958,-0.16666666666666674,9,<0
41249769,0.1578947368421053,8,0–0.2
35473106,0.2894736842105263,12,0.2–0.4
6680559,0.4,9,0.2–0.4
33675511,0.59375,11,0.4–0.6
31650069,-0.02127659574468077,10,<0
31651896,-0.1519999999999999,7,<0
36257971,0.010989010989011172,11,0–0.2
40880086,0.1707317073170732,7,0–0.2
36069039,0.2629310344827587,10,0.2–0.4
32469597,0.3181818181818181,9,0.2–0.4
31725635,0.631578947368421,13,0.6–0.8
34394876,0.38888888888888884,8,0.2–0.4
41808153,0.23076923076923084,9,0.2–0.4
41189648,0.44444444444444453,12,0.4–0.6
38131710,0.0,13,<0
36606873,0.3417721518987341,9,0.2–0.4
38841623,-0.1445086705202312,7,<0
39294026,-0.0714285714285714,11,<0
37842840,0.17105263157894746,12,0–0.2
39083884,-0.09345794392523366,4,<0
40676540,0.09999999999999998,6,0–0.2
40055459,0.16666666666666663,11,0–0.2
39616370,0.16666666666666674,8,0–0.2
17902789,0.1351351351351351,8,0–0.2
39943060,0.2777777777777779,11,0.2–0.4
42226985,0.11111111111111116,8,0–0.2
40457860,0.13793103448275867,10,0–0.2
40949381,0.14285714285714302,11,0–0.2
41510361,0.6521739130434783,10,0.6–0.8
35071284,0.49606299212598426,12,0.4–0.6
38794098,0.3770491803278688,13,0.2–0.4
36268643,0.2222222222222222,9,0.2–0.4
37799090,0.43661971830985913,16,0.4–0.6
42405769,0.4285714285714285,14,0.4–0.6
40883816,0.21052631578947367,10,0.2–0.4
41193378,0.2909090909090909,10,0.2–0.4
35371189,0.2666666666666667,7,0.2–0.4
42274879,-0.05882352941176472,9,<0
35783314,0.6438356164383561,11,0.6–0.8
32490923,0.25,10,0.2–0.4
35941984,0.4137931034482758,11,0.4–0.6
42372714,0.36363636363636365,9,0.2–0.4
28759576,0.32000000000000006,11,0.2–0.4
35154350,0.23076923076923073,13,0.2–0.4
41805069,0.18181818181818177,9,0–0.2
34630521,0.5116279069767442,18,0.4–0.6
38588940,0.25,9,0.2–0.4
38713068,0.6585365853658536,12,0.6–0.8
37930752,0.23809523809523814,12,0.2–0.4
33110531,-0.11111111111111116,11,<0
38436821,0.35779816513761464,9,0.2–0.4
38372670,0.4,9,0.2–0.4
42360803,0.6388888888888888,11,0.6–0.8
32073845,0.31034482758620685,11,0.2–0.4
34010900,0.2134831460674157,9,0.2–0.4
41040634,0.3656716417910447,12,0.2–0.4
41760358,0.3173652694610779,13,0.2–0.4
39845813,0.5199999999999999,14,0.4–0.6
11521789,0.32624113475177297,14,0.2–0.4
32641084,0.56,9,0.4–0.6
31171383,0.33333333333333326,7,0.2–0.4
28767790,0.26470588235294124,10,0.2–0.4
38444257,0.32330827067669177,9,0.2–0.4
35228162,0.4444444444444444,13,0.4–0.6
21968807,0.19753086419753085,8,0–0.2
41630623,0.0,9,<0
32708888,-0.03896103896103886,16,<0
30286087,0.19402985074626866,12,0–0.2
41675483,0.33333333333333337,11,0.2–0.4
21406883,0.6136363636363635,15,0.6–0.8
36675302,0.19402985074626866,12,0–0.2
42033178,0.1964285714285714,12,0–0.2
42310033,0.605263157894737,13,0.6–0.8
19904240,-0.10000000000000009,9,<0
33401262,1.0,19,0.8–1.0
36433360,0.6206896551724137,10,0.6–0.8
38109191,0.246376811594203,9,0.2–0.4
40998466,0.49549549549549554,10,0.4–0.6
38477855,0.4285714285714286,7,0.4–0.6
41461381,0.5384615384615384,13,0.4–0.6
42299133,0.03846153846153855,10,0–0.2
29723589,0.1078431372549018,6,0–0.2
40667959,0.33333333333333337,9,0.2–0.4
37660122,0.18518518518518523,12,0–0.2
41125510,0.33333333333333337,11,0.2–0.4
37870515,0.0,9,<0
6337184,0.08536585365853655,10,0–0.2
37058215,0.5434782608695652,11,0.4–0.6
26854674,0.08695652173913038,8,0–0.2
6352345,0.19999999999999996,13,0–0.2
34151918,-0.0862068965517242,15,<0
18277968,0.02205882352941191,12,0–0.2
40498458,0.4285714285714286,11,0.4–0.6
25759580,0.24786324786324787,14,0.2–0.4
35033419,0.17837837837837822,11,0–0.2
42241450,0.2738853503184714,13,0.2–0.4
25828808,0.0,10,<0
40596335,0.3548387096774194,11,0.2–0.4
37163580,-0.04854368932038833,12,<0
32096133,0.13829787234042556,9,0–0.2
32963386,0.1325301204819277,7,0–0.2
38111111,0.6153846153846154,4,0.6–0.8
42355563,1.0,5,0.8–1.0
33495146,0.0,3,<0
42023252,0.0,2,<0
37424485,0.4666666666666667,5,0.4–0.6
6572540,0.0,3,<0
20764083,,5,
39113312,-0.1428571428571428,6,<0
31871152,,4,
30458445,0.05263157894736836,3,0–0.2
41047954,0.0,6,<0
32420346,0.11111111111111116,2,0–0.2
1883056,0.1428571428571429,5,0–0.2
33263403,0.0,3,<0
