ref_value,majority_label,label
http://www.archive.org/stream/prosopographiaa00kircgoog#page/n267/mode/2up,ne,individual
http://www.archive.org/stream/prosopographiaa00kircgoog#page/n291/mode/2up,ne,individual
http://www.archive.org/stream/prosopographiaa00kircgoog#page/n315/mode/2up,ne,individual
http://www.archive.org/stream/prosopographiaa00kircgoog#page/n49/mode/2up,ne,individual
http://www.archive.org/stream/rivistaitalianad27sociuoft#page/252/mode/2up,ne,organisation
"http://www.artistdirect.com/nad/store/artist/album/0,,10128655,00.html",organisation,organisation
http://www.artsjournal.com/jazzbeyondjazz/2007/07/howard_mandel.html,individual,individual
http://www.bbc.co.uk/news/36951328,individual,organisation
http://www.bbc.co.uk/news/world-europe-34684973,organisation,organisation
http://www.billgladstone.ca/?p=3730/,individual,organisation
http://www.bizjournals.com/memphis/stories/2005/09/05/daily7.html,organisation,organisation
http://www.blackfilm.com/20081218/features/aafcanews.shtml,organisation,organisation
http://www.boxofficemojo.com/movies/?id=2012.htm,organisation,organisation
http://www.boxofficemojo.com/movies/?id=daytheearthstoodstill08.htm,collective,organisation
http://www.boxofficemojo.com/movies/?id=jaws3d.htm,organisation,organisation
http://www.boxofficemojo.com/movies/?id=junglebook2015.htm,organisation,organisation
http://www.boxofficemojo.com/movies/?id=planetoftheapes.htm,collective,organisation
http://www.boxofficemojo.com/movies/?page=intl&id=marvel14b.htm,organisation,organisation
http://www.bristol.ac.uk/efm/people/kenneth-g-binmore/,organisation,individual
http://www.britannica.com/EBchecked/topic/178340/Organisation-for-Economic-Co-operation-and-Development-OECD,organisation,organisation
http://www.britannica.com/EBchecked/topic/502814/Charles-Lennox-3rd-duke-of-Richmond,organisation,organisation
http://www.britannica.com/biography/Giulio-Aleni,organisation,organisation
http://www.brooklynmuseum.org/opencollection/objects/4428/The_Vision_of_Saint_Joseph_Vision_de_Saint_Joseph,organisation,organisation
http://www.brooklynmuseum.org/opencollection/objects/4512/Jesus_Goes_Up_Alone_onto_a_Mountain_to_Pray_J%C3%A9sus_monte_seul_sur_une_montagne_pour_prier,organisation,organisation
http://www.brooklynmuseum.org/opencollection/objects/678/St._John_of_God,organisation,organisation
http://www.businessinsider.com/theranos-ceo-elizabeth-holmes-net-worth-now-0-according-to-forbes-2016-6,individual,organisation
http://www.bvbinfo.com/player.asp?ID=15097,organisation,nw
http://www.catholic-hierarchy.org/bishop/bburkee.html,organisation,organisation
http://www.catholic-hierarchy.org/diocese/dgati.html,organisation,organisation
http://www.catholic-hierarchy.org/diocese/dhali.html,organisation,individual
http://www.cdc.gov/niosh-rtecs/AB1D5F88.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/AF12B128.html#modalIdString_CDCTable_4,organisation,organisation
http://www.cdc.gov/niosh-rtecs/AL757E20.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/AS100590.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/BA4D7038.html#modalIdString_CDCTable_6,organisation,organisation
http://www.cdc.gov/niosh-rtecs/BD124F80.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/BP456D70.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CC3D6AA8.html#modalIdString_CDCTable_1,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CC3D6AA8.html#modalIdString_CDCTable_3,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CG62CCF8.html#modalIdString_CDCTable_0,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CG802C8.html#modalIdString_CDCTable_3,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CQ8583B0.html#modalIdString_CDCTable_2,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CQ92DDA8.html#modalIdString_CDCTable_1,organisation,organisation
http://www.cdc.gov/niosh-rtecs/CY155CC0.html#modalIdString_CDCTable_4,organisation,organisation
http://www.cdc.gov/niosh-rtecs/DC802C8.html#modalIdString_CDCTable_2,organisation,organisation
http://www.cdc.gov/niosh-rtecs/DC802C8.html#modalIdString_CDCTable_5,organisation,organisation
http://www.cdc.gov/niosh-rtecs/DC92DDA8.html#modalIdString_CDCTable_4,organisation,organisation
http://www.cdc.gov/niosh-rtecs/DD62CCF8.html#modalIdString_CDCTable_3,organisation,organisation
http://www.cdc.gov/niosh-rtecs/IO200B20.html#modalIdString_CDCTable_6,organisation,organisation
http://www.cdc.gov/niosh-rtecs/KI7D80E8.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/OD8D8678.html,organisation,organisation
http://www.cdc.gov/niosh-rtecs/UC7026F0.html#modalIdString_CDCTable_4,organisation,organisation
http://www.cdc.gov/niosh-rtecs/XY557300.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750002.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750007.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750009.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750010.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750011.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750012.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750013.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750014.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750015.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750017.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750018.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750020.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750021.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750023.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750024.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750025.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750026.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750027.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750028.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750031.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750032.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750036.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750038.html,organisation,organisation
http://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750039.html,organisation,organisation
http://www.cdc.gov/niosh/idlh/62533.html,organisation,organisation
http://www.cdc.gov/niosh/idlh/7440360.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0008.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0019.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0022.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0025.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0032.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0034.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0035.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0055.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0066.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0071.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0072.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0102.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0107.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0117.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0118.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0125.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0126.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0131.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0137.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0139.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0141.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0142.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0148.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0149.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0154.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0162.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0166.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0176.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0177.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0178.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0180.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0181.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0184.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0188.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0192.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0196.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0199.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0208.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0211.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0212.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0220.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0229.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0231.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0240.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0264.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0268.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0269.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0271.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0275.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0290.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0293.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0297.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0313.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0320.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0325.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0333.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0347.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0352.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0353.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0354.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0363.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0369.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0371.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0384.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0386.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0388.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0390.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0394.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0413.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0416.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0417.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0426.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0435.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0441.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0449.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0451.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0459.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0461.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0462.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0463.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0466.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0479.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0482.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0491.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0492.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0515.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0518.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0522.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0536.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0543.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0554.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0556.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0558.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0559.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0560.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0565.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0572.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0575.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0577.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0580.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0581.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0586.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0590.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0596.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0607.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0608.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0614.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0615.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0619.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0622.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0639.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0646.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0647.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0648.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0650.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0651.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0652.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0670.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0675.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0679.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0682.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0684.html,organisation,organisation
http://www.cdc.gov/niosh/npg/npgd0685.html,organisation,organisation
http://www.chem-station.com/en/?cat=33,organisation,organisation
http://www.ciaaw.org/commission.htm,organisation,organisation
http://www.clsp.jhu.edu/events/semantics-of-language-grounding-regina-barzilay-mit-computer-science-artificial-intelligence-lab/,organisation,organisation
http://www.coolantarctica.com/Antarctica%20fact%20file/History/biography/mcleod_thomas.php,organisation,individual
http://www.crawltrack.net/changelog.php,organisation,individual
http://www.cyclingnews.com/news/tirreno-adriatico-stage-5-cancelled-due-to-snow/,individual,organisation
http://www.dbnl.org/tekst/aa__001biog14_01/aa__001biog14_01_0936.php,ne,individual
http://www.dubaicityguide.com/site/features/index.asp?id=3149,organisation,organisation
http://www.dulwichpicturegallery.org.uk/explore-the-collection/101-150/landscape/,organisation,organisation
http://www.dulwichpicturegallery.org.uk/explore-the-collection/401-450/george-bartley/,organisation,organisation
http://www.e-yearbook.com/yearbooks/University_Maryland_Terrapin_Yearbook/1958/Page_362.html,organisation,organisation
http://www.edanhughes.com/biography.cfm?ArtistID=196,individual,organisation
http://www.entente-ee.com/wp-content/uploads/Standards-Tauben.pdf,organisation,organisation
http://www.esrb.org/ratings/Synopsis.aspx?Certificate=2290&Title=Discworld+II+Missing+Presumed...!%3f,organisation,organisation
http://www.europarl.europa.eu/meps/en/96829/ADAM_KOSA_home.html,organisation,organisation
http://www.filmovizija.com/movie/american-pie-the-reunion-2012-video_071d6b662.html,organisation,organisation
http://www.filmreference.com/film/85/Armin-Shimerman.html,collective,individual
http://www.filmreference.com/film/91/John-Gould-Rubin.html,organisation,individual
http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=82609134,collective,individual
http://www.fundacionbancosantander.com/coleccion/#/obra/88,organisation,organisation
http://www.futhead.com/14/players/8278/youness-mokhtar/,organisation,organisation
http://www.geonames.org/347303,organisation,nw
http://www.geonames.org/349076,organisation,organisation
http://www.geonames.org/352089,organisation,organisation
http://www.geonames.org/358293,organisation,organisation
http://www.geonames.org/358454,organisation,ne
http://www.geonames.org/361055,organisation,organisation
http://www.geonames.org/8224894,organisation,ne
http://www.geopostcodes.com/Same_Same,organisation,organisation
http://www.getty.edu/art/collection/objects/268843/edouard-manet-le-printemps-jeanne-demarsy-french-1881/,organisation,organisation
http://www.getty.edu/art/collection/objects/548/william-adolphe-bouguereau-a-young-girl-defending-herself-against-eros-french-about-1880/,organisation,organisation
http://www.getty.edu/art/collection/objects/617/lodovico-carracci-st-sebastian-thrown-into-the-cloaca-maxima-italian-1612/,organisation,organisation
http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500014330,organisation,organisation
http://www.getty.edu/vow/ULANFullDisplay?find=&role=&nation=&subjectid=500060662,organisation,organisation
http://www.guggenheim.org/new-york/collections/collection-online/artwork/144,organisation,organisation
http://www.guggenheim.org/new-york/collections/collection-online/artwork/3001,organisation,organisation
http://www.guggenheim.org/new-york/collections/collection-online/artwork/3237,organisation,organisation
http://www.hmdb.ca/metabolites/HMDB00032,organisation,nw
http://www.hmdb.ca/metabolites/HMDB00223,organisation,organisation
http://www.hockeydb.com/ihdb/stats/display_players.php?tmi=7440,organisation,organisation
http://www.huffingtonpost.com/david-hinckley/rip-vaughn-harper-the-qui_b_10910504.html,individual,organisation
http://www.independent.co.uk/news/people/obituary-jimmy-allen-1571883.html,organisation,organisation
http://www.issf-sports.org/athletes/athlete.ashx?personissfid=SHDENM1911198001,organisation,organisation
http://www.issf-sports.org/athletes/athlete.ashx?personissfid=SHIRQW1201199401,organisation,organisation
http://www.itu.int/net/itu-t/inrdb/e129_important_numbers.aspx,organisation,organisation
http://www.johnkcastle.com/,organisation,individual
http://www.jrrio.com/en-hist.html#AutoCad,individual,organisation
http://www.judoinside.com/judoka/42412,organisation,individual
http://www.laquadrature.net/le-debat-est-ouvert,ne,organisation
http://www.leparcorama.com/2014/04/15/ratatouille-the-adventure-to-open-on-july-10th/,individual,organisation
http://www.leshommessansepaules.com/auteur-Gis%C3%A8le_PRASSINOS-555-1-1-0-1.html,ne,individual
http://www.liveleak.com/view?i=b64_1360346758,organisation,organisation
http://www.lutyenstrust.org.uk/portfolio-item/lutyens-on-the-market-2/,individual,organisation
http://www.metacritic.com/game/playstation-3/fallout-new-vegas,organisation,organisation
http://www.metacritic.com/game/xbox-360/fallout-3,organisation,organisation
http://www.metalstorm.net/awards/archive.php?year=2013,organisation,organisation
http://www.metmuseum.org/art/collection/search/492377,organisation,organisation
http://www.metmuseum.org/collection/the-collection-online/search/10214,organisation,organisation
