user,kappa,agree_count,kappa_bin
39397009,-0.03151862464183375,18,<0
22245763,0.12556053811659185,17,0–0.2
39792203,0.198218262806236,18,0–0.2
35183483,0.5070422535211268,23,0.4–0.6
33675441,-0.16883116883116878,15,<0
40705881,0.15141430948419288,13,0–0.2
36804219,0.3601895734597156,21,0.2–0.4
41223918,-0.10565110565110558,15,<0
38924796,0.4218415417558886,21,0.4–0.6
40839765,0.24710424710424705,17,0.2–0.4
42744739,0.12337662337662325,21,0–0.2
32692232,-0.06779661016949157,9,<0
32568930,-0.10465116279069764,11,<0
37665981,0.1808873720136518,14,0–0.2
28012625,0.19558359621451105,13,0–0.2
35607359,0.0839694656488551,22,0–0.2
37559906,-0.10024449877750619,15,<0
40722460,0.2222222222222222,23,0.2–0.4
35537815,-0.014084507042253502,18,<0
34056932,0.1294642857142858,17,0–0.2
36182687,0.3258426966292135,22,0.2–0.4
39977440,0.24581005586592175,21,0.2–0.4
37927031,0.029126213592233108,10,0–0.2
25879918,-0.14754098360655732,16,<0
36725706,0.009009009009009028,19,0–0.2
37780823,0.28783382789317513,22,0.2–0.4
34779866,0.26136363636363646,17,0.2–0.4
19045009,0.1876923076923077,10,0–0.2
33117353,0.4387755102040817,17,0.4–0.6
40984085,0.22413793103448265,18,0.2–0.4
29006697,0.0077821011673151474,13,0–0.2
20814552,0.046454767726161306,17,0–0.2
30128662,0.24242424242424243,20,0.2–0.4
40877846,0.00390625,13,0–0.2
40482842,0.20481927710843384,19,0.2–0.4
40338958,0.22746781115879833,18,0.2–0.4
41249769,0.102112676056338,13,0–0.2
35473106,-0.044487427466150864,12,<0
6680559,0.2549668874172185,15,0.2–0.4
33675511,0.12195121951219512,12,0–0.2
31650069,-0.05590062111801242,13,<0
31651896,0.06976744186046513,14,0–0.2
36257971,0.03571428571428581,12,0–0.2
40880086,-0.1737089201877935,5,<0
36069039,-0.013824884792626557,8,<0
32469597,0.055118110236220375,10,0–0.2
31725635,-0.030303030303030276,13,<0
34394876,0.1564147627416521,14,0–0.2
41808153,0.050000000000000044,11,0–0.2
41189648,0.06066536203522499,14,0–0.2
38131710,-0.049382716049382935,13,<0
36606873,0.08108108108108103,13,0–0.2
38841623,0.14448669201520925,15,0–0.2
39294026,0.11458333333333348,13,0–0.2
37842840,0.25795053003533575,16,0.2–0.4
39083884,-0.0714285714285714,6,<0
40676540,0.04761904761904767,10,0–0.2
40055459,-0.03109656301145658,9,<0
39616370,0.24749163879598668,15,0.2–0.4
17902789,0.2871287128712873,18,0.2–0.4
39943060,0.0866510538641686,17,0–0.2
42226985,0.13580246913580263,16,0–0.2
40457860,-0.00222717149220486,15,<0
40949381,-0.1208791208791209,13,<0
41510361,0.021113243761996192,13,0–0.2
35071284,-0.11353711790393017,13,<0
38794098,0.4505494505494505,20,0.4–0.6
36268643,-0.020793950850661602,12,<0
37799090,0.2857142857142858,17,0.2–0.4
42405769,-0.022727272727272707,15,<0
40883816,0.019607843137254943,15,0–0.2
41193378,0.028340080971660075,14,0–0.2
35371189,0.13793103448275867,15,0–0.2
42274879,0.05882352941176472,14,0–0.2
35783314,0.2337917485265225,17,0.2–0.4
32490923,-0.07508532423208192,9,<0
35941984,0.1471571906354514,13,0–0.2
42372714,0.2249240121580547,13,0.2–0.4
28759576,-0.04587155963302769,11,<0
35154350,0.06735751295336789,12,0–0.2
41805069,0.08783783783783783,12,0–0.2
34630521,0.14948453608247425,19,0–0.2
38588940,0.055118110236220486,14,0–0.2
38713068,0.10447761194029848,14,0–0.2
37930752,0.17127071823204432,15,0–0.2
33110531,0.10358565737051795,15,0–0.2
38436821,-0.26000000000000023,9,<0
38372670,0.08163265306122458,12,0–0.2
42360803,0.07375643224699813,12,0–0.2
32073845,-0.21212121212121215,10,<0
34010900,0.0,10,<0
41040634,0.045226130653266305,11,0–0.2
41760358,0.3356047700170358,17,0.2–0.4
39845813,-0.04651162790697683,12,<0
11521789,-0.21896162528216712,12,<0
32641084,-0.04347826086956519,14,<0
31171383,0.0181818181818183,12,0–0.2
28767790,-0.028225806451612767,13,<0
38444257,-0.038461538461538325,12,<0
35228162,0.2421052631578947,15,0.2–0.4
21968807,-0.18950437317784252,7,<0
41630623,0.07042253521126751,13,0–0.2
32708888,0.07455012853470422,18,0–0.2
30286087,0.11439114391143923,14,0–0.2
41675483,0.057851239669421406,11,0–0.2
21406883,0.2618629173989456,16,0.2–0.4
36675302,-0.014799154334038223,14,<0
42033178,0.28260869565217395,19,0.2–0.4
42310033,0.03225806451612889,14,0–0.2
19904240,0.14893617021276595,14,0–0.2
33401262,0.2682926829268294,19,0.2–0.4
36433360,0.4017094017094017,13,0.4–0.6
38109191,0.029126213592233108,10,0–0.2
40998466,-0.1585365853658538,11,<0
38477855,-0.06666666666666665,8,<0
41461381,0.022222222222222254,13,0–0.2
42299133,0.10550458715596323,17,0–0.2
29723589,0.04929577464788737,12,0–0.2
40667959,-0.10465116279069764,11,<0
37660122,0.17874396135265713,13,0–0.2
41125510,0.05339805825242727,17,0–0.2
37870515,-0.017857142857143016,11,<0
6337184,0.06735751295336778,12,0–0.2
37058215,0.38250428816466553,18,0.2–0.4
26854674,0.022298456260720467,11,0–0.2
6352345,0.27586206896551735,16,0.2–0.4
34151918,0.03433476394849788,15,0–0.2
18277968,0.019230769230769162,13,0–0.2
40498458,-0.034482758620689724,13,<0
25759580,0.006968641114982743,11,0–0.2
35033419,0.20133111480865218,14,0.2–0.4
42241450,0.16820702402957477,15,0–0.2
25828808,-0.11627906976744184,8,<0
40596335,0.2682926829268293,16,0.2–0.4
37163580,0.20353982300884954,15,0.2–0.4
32096133,0.052631578947368474,9,0–0.2
32963386,0.13636363636363635,11,0–0.2
38111111,0.21052631578947367,4,0.2–0.4
42355563,-0.33333333333333326,4,<0
33495146,0.07692307692307687,4,0–0.2
42023252,-0.15384615384615374,4,<0
37424485,0.18918918918918926,4,0–0.2
6572540,0.3750000000000001,7,0.2–0.4
20764083,-0.1428571428571428,6,<0
39113312,-0.11111111111111094,7,<0
31871152,0.2857142857142857,7,0.2–0.4
30458445,0.12280701754385959,5,0–0.2
41047954,0.7142857142857143,9,0.6–0.8
32420346,-0.07692307692307687,3,<0
1883056,0.2857142857142857,6,0.2–0.4
33263403,-0.25,3,<0
