ref_value,majority_label,label
http://ratings.fide.com,company,sp_source
http://runeberg.org,company,company
http://sites.asiasociety.org,company,company
http://sourceforge.net,company,nw
http://spamassassin.apache.org,company,other
http://specialcollections.le.ac.uk,academia,other
http://speedskatingstats.com,company,company
http://splitsider.com,news,other
http://sports.yahoo.com,news,other
http://support.google.com,company,other
http://thebloxwichtelegraph.com,news,sp_source
http://thedancingrest.com,sp_source,other
http://tools.ietf.org,company,nw
http://twitter.com,company,company
http://uk.soccerway.com,company,nw
http://viaf.org,company,academia
http://vimeo.com,company,nw
http://vocab.getty.edu,academia,academia
http://wbo.llgc.org.uk,company,govt
http://web.archive.org,company,nw
http://welt-der-form.net,ne,company
http://whc.unesco.org,govt,company
http://www.4shared.com,company,sp_source
http://www.aada.edu,academia,others
http://www.allmusic.com,company,company
http://www.ambafrance-tr.org,ne,nw
http://www.annualreviews.org,company,academia
http://www.arabianbusiness.com,news,nw
http://www.archive.org,company,nw
http://www.archlinux.org,company,company
http://www.artistdirect.com,news,nw
http://www.artsjournal.com,news,company
http://www.audacityteam.org,company,company
http://www.badmintonlink.com,ne,other
http://www.bbc.co.uk,news,news
http://www.billgladstone.ca,sp_source,nw
http://www.bindingdb.org,academia,nw
http://www.bizjournals.com,news,company
http://www.blackfilm.com,company,company
http://www.blakeschool.org,academia,academia
http://www.blend4web.com,company,company
http://www.boxofficemojo.com,company,nw
http://www.bristol.ac.uk,academia,academia
http://www.britannica.com,company,news
http://www.britishlistedbuildings.co.uk,company,govt
http://www.britishmuseum.org,company,academia
http://www.brooklynmuseum.org,company,academia
http://www.bvbinfo.com,company,govt
http://www.canada.com,news,nw
http://www.catholic-hierarchy.org,company,academia
http://www.cb300.com,company,company
http://www.cdbaby.com,company,company
http://www.ciaaw.org,academia,sp_source
http://www.cineplex.com,company,company
http://www.clsp.jhu.edu,academia,academia
http://www.coolantarctica.com,sp_source,other
http://www.crawltrack.net,company,nw
http://www.crunchbase.com,company,nw
http://www.culturalheritage.gov.mt,company,govt
http://www.dbnl.org,company,nw
http://www.debian.org,company,company
http://www.demotix.com,nw,company
http://www.dnw.co.uk,company,nw
http://www.dubaicityguide.com,news,academia
http://www.e-yearbook.com,company,company
http://www.edanhughes.com,sp_source,company
http://www.enciclopedia-aragonesa.com,ne,news
http://www.entente-ee.com,company,company
http://www.esrb.org,company,sp_source
http://www.eurodressage.com,news,nw
http://www.eurohandball.com,company,nw
http://www.europarl.europa.eu,govt,govt
http://www.fifthharmonyofficial.com,company,company
http://www.filmovizija.com,company,company
http://www.filmreference.com,company,company
http://www.fivb.org,company,company
http://www.fromages-aop.com,company,sp_source
http://www.fundacionbancosantander.com,company,company
http://www.futhead.com,company,nw
http://www.gc-cup.com,company,sp_source
http://www.genealogy.math.ndsu.nodak.edu,academia,academia
http://www.geni.com,company,nw
http://www.genome.gov,govt,academia
http://www.geopostcodes.com,company,nw
http://www.getty.edu,company,academia
http://www.gmv.com,company,company
http://www.gracesguide.co.uk,company,company
http://www.guggenheim.org,company,company
http://www.hardcoregamer.com,company,company
http://www.henry-moore.org,company,company
http://www.hewlett.org,company,company
http://www.historicengland.org.uk,company,news
http://www.historyofparliamentonline.org,company,sp_source
http://www.hmdb.ca,company,nw
http://www.huffingtonpost.com,news,news
http://www.icheckmovies.com,company,nw
http://www.imaginenews.com,news,news
http://www.independent.co.uk,news,other
http://www.infoplease.com,company,academia
http://www.instagram.com,company,company
http://www.issf-sports.org,company,company
http://www.ittf.com,company,other
http://www.itu.int,govt,sp_source
http://www.johnkcastle.com,sp_source,company
http://www.journals.elsevier.com,academia,academia
http://www.jrrio.com,sp_source,company
http://www.judoinside.com,news,nw
http://www.jukely.com,company,sp_source
http://www.kde.org,company,company
http://www.khronos.org,company,academia
http://www.laquadrature.net,company,nw
http://www.legacy.com,news,news
http://www.leparcorama.com,sp_source,sp_source
http://www.leshommessansepaules.com,ne,sp_source
http://www.liferay.com,company,company
http://www.livius.org,sp_source,nw
http://www.lulu.com,company,other
http://www.lynnnews.co.uk,news,sp_source
http://www.mba.ac.uk,academia,sp_source
http://www.metalstorm.net,news,nw
http://www.metmuseum.org,company,company
http://www.microsofttranslator.com,company,company
http://www.moma.org,company,academia
http://www.mozilla.org,company,company
http://www.mundoplus.tv,ne,news
http://www.nationalgallery.org.uk,company,academia
http://www.nationaltrustcollections.org.uk,company,govt
http://www.ncbi.nlm.nih.gov,academia,govt
http://www.newyorker.com,news,news
http://www.nfl.com,company,company
http://www.nga.gov,company,sp_source
http://www.nme.com,news,company
http://www.nndb.com,company,company
http://www.nndc.bnl.gov,academia,other
http://www.nytimes.com,news,company
http://www.ofcom.org.uk,company,govt
http://www.opensubtitles.org,company,academia
http://www.openvas.org,company,news
http://www.oxfordmusiconline.com,academia,academia
http://www.parlement.com,ne,company
http://www.pastscape.org.uk,company,nw
http://www.phillipscollection.org,company,other
http://www.planetehockey.com,ne,other
http://www.poetsgraves.co.uk,company,company
http://www.procyclingstats.com,company,academia
http://www.profilecanada.com,company,other
http://www.progarchives.com,company,company
http://www.pulitzer.org,company,company
http://www.rada.ac.uk,academia,academia
http://www.redmine.org,company,sp_source
http://www.redorbit.com,news,news
http://www.reunamedia.com,ne,sp_source
http://www.rhapsody.com,company,company
http://www.rio2016.com,company,govt
http://www.royalcollection.org.uk,company,sp_source
http://www.salvador-dali.org,company,company
http://www.salzburg.com,ne,nw
http://www.scottisharchitects.org.uk,company,company
http://www.siteducyclisme.net,ne,company/tech/sphere
http://www.sothebys.com,company,govt
http://www.speedskatingbase.eu,company,company
http://www.sports-reference.com,company,company
http://www.stoa.org,company,nw
http://www.sufyanismail.com,sp_source,company
http://www.telegraph.co.uk,news,news
http://www.thecalmzone.net,company,company
http://www.thegazette.co.uk,company,news
http://www.thestar.com,news,company
http://www.thetalentmanager.co.uk,company,company
http://www.thetelegraphandargus.co.uk,news,nw
http://www.thnk.org,company,company
http://www.transsiberianexpress.net,company,company
http://www.unece.org,govt,sp_source
http://www.unesco.org,govt,govt
http://www.valpo.edu,academia,academia
http://www.vanitatis.elconfidencial.com,ne,sp_source
http://www.viaf.org,company,academia
http://www.virtualbox.org,company,company
http://www.washingtonpost.com,news,company
http://www.webcitation.org,company,sp_source
http://www.who.int,govt,other
http://www.wireshark.org,company,company
http://www.xkcd.com,company,other
http://www.yenihayatgazetesi.com,nw,company
http://www.yesasia.com,company,company
http://www12.statcan.ca,govt,govt
http://www2.census.gov,govt,govt
http://yba.llgc.org.uk,company,sp_source
http://yum.baseurl.org,company,company
http://zenekucko.ucoz.com,ne,academia
