ref_value,majority_label,label
http://www.dulwichpicturegallery.org.uk,cultural,trad_news
http://www.e-yearbook.com,vendor,trad_news
http://www.edanhughes.com,yes,trad_news
http://www.entente-ee.com,cultural,trad_news
http://www.esrb.org,no_profit,trad_news
http://www.eurodressage.com,non_trad_news,nw
http://www.eurohandball.com,no_profit,trad_news
http://www.europarl.europa.eu,yes,non_trad_news
http://www.filmreference.com,non_trad_news,nw
http://www.findagrave.com,no,ne
http://www.fundacionbancosantander.com,cultural,trad_news
http://www.futhead.com,no,trad_news
http://www.fye.com,vendor,trad_news
http://www.gc-cup.com,ne,ne
http://www.genome.gov,yes,trad_news
http://www.geonames.org,no,ne
http://www.geopostcodes.com,vendor,non_trad_news
http://www.getty.edu,cultural,trad_news
http://www.ghostscript.com,no_profit,trad_news
http://www.gmv.com,cultural,trad_news
http://www.gracesguide.co.uk,cultural,trad_news
http://www.guggenheim.org,cultural,trad_news
http://www.hardcoregamer.com,no,trad_news
http://www.henry-moore.org,cultural,acadmia_uni
http://www.hewlett.org,political,trad_news
http://www.hmdb.ca,no,vendor
http://www.holyhead.com,yes,trad_news
http://www.huffingtonpost.com,non_trad_news,trad_news
http://www.independent.co.uk,trad_news,trad_news
http://www.instagram.com,nw,trad_news
http://www.issf-sports.org,no_profit,trad_news
http://www.ittf.com,no,trad_news
http://www.itu.int,yes,trad_news
http://www.johnkcastle.com,yes,trad_news
http://www.jrrio.com,yes,trad_news
http://www.judoinside.com,non_trad_news,trad_news
http://www.kde.org,vendor,trad_news
http://www.khronos.org,vendor,trad_news
http://www.laquadrature.net,political,trad_news
http://www.leparcorama.com,yes,trad_news
http://www.liferay.com,vendor,trad_news
http://www.liveleak.com,nw,trad_news
http://www.livius.org,no,trad_news
http://www.lulu.com,vendor,trad_news
http://www.lutyenstrust.org.uk,cultural,trad_news
http://www.lynnnews.co.uk,trad_news,trad_news
http://www.mba.ac.uk,academia_uni,trad_news
http://www.metacritic.com,non_trad_news,trad_news
http://www.metalstorm.net,non_trad_news,non_trad_news
http://www.metmuseum.org,cultural,non_trad_news
http://www.mfa.org,cultural,trad_news
http://www.microsofttranslator.com,vendor,trad_news
http://www.moma.org,cultural,non_trad_news
http://www.mozilla.org,no_profit,trad_news
http://www.music-bazaar.com,no_profit,trad_news
http://www.nationalgallery.org.uk,cultural,non_trad_news
http://www.nationaltrustcollections.org.uk,cultural,trad_news
http://www.ncbi.nlm.nih.gov,academia_uni,trad_news
http://www.newyorker.com,trad_news,trad_news
http://www.nfl.com,no,trad_news
http://www.nga.gov,cultural,trad_news
http://www.nndb.com,yes,trad_news
http://www.nndc.bnl.gov,academia_uni,trad_news
http://www.nytimes.com,non_trad_news,trad_news
http://www.openvas.org,no_profit,trad_news
http://www.oregonencyclopedia.org,cultural,acadmia_pub
http://www.pafa.org,academia_uni,trad_news
http://www.pastscape.org.uk,cultural,trad_news
http://www.philamuseum.org,cultural,trad_news
http://www.phillipscollection.org,cultural,trad_news
http://www.poetsgraves.co.uk,cultural,nw
http://www.procyclingstats.com,non_trad_news,trad_news
http://www.profilecanada.com,no_profit,trad_news
http://www.progarchives.com,no,trad_news
http://www.rada.ac.uk,academia_uni,academia_pub
http://www.redmine.org,no_profit,yes
http://www.redorbit.com,non_trad_news,trad_news
http://www.rhapsody.com,no,non_trad_news
http://www.rio2016.com,no,trad_news
http://www.rollingstone.com,non_trad_news,trad_news
http://www.salvador-dali.org,cultural,trad_news
http://www.scottisharchitects.org.uk,cultural,trad_news
http://www.sctimes.com,non_trad_news,trad_news
http://www.sothebys.com,vendor,trad_news
http://www.sufyanismail.com,yes,ne
http://www.telegraph.co.uk,trad_news,nw
http://www.thegazette.co.uk,cultural,trad_news
http://www.theguardian.com,trad_news,trad_news
http://www.thestar.com,trad_news,nw
http://www.thetalentmanager.co.uk,no_profit,trad_news
http://www.thetelegraphandargus.co.uk,trad_news,trad_news
http://www.thnk.org,no_profit,trad_news
http://www.transsiberianexpress.net,vendor,trad_news
http://www.tvfestival.com,ne,trad_news
http://www.unesco.org,yes,trad_news
http://www.valpo.edu,academia_uni,trad_news
http://www.viaf.org,no_profit,trad_news
http://www.virtualbox.org,vendor,trad_news
http://www.washingtonpost.com,trad_news,nw
http://www.webcitation.org,no_profit,no_profit
http://www.who.int,yes,nw
http://www.wireshark.org,vendor,nw
http://yba.llgc.org.uk,ne,trad_news
http://yum.baseurl.org,no,trad_news
